Sender_account,Date,Time,Amount,anomaly_score,fraud_probability,Is_laundering,Receiver_account,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location
2126388140,07-10-2022,14:44:27,23270.67,0.020303614,0.005658172,0,7011975222,UK pounds,UK pounds,UK,UK
ACC110037,18-02-2022,20:05:03,582.7237539,0.290112216,0.9755117,1,ACC495437,UK pounds,UK pounds,UK,UK
8413340671,07-10-2022,11:12:58,6689.59,0.140311543,0.008355222,0,2138505015,UK pounds,Dirham,UK,UAE
7258479171,07-10-2022,12:34:01,5588.14,0.017948007,0.03001287,0,216432405,UK pounds,UK pounds,UK,UK
6853195918,07-10-2022,14:34:21,14127.83,0.005697836,0.00920062,0,8096067547,UK pounds,UK pounds,UK,UK
ACC386511,05-09-2022,20:29:52,12003.24879,0.131701082,0.9913379,1,ACC919179,UK pounds,UK pounds,UK,Nigeria
9334364016,07-10-2022,12:07:36,5158.1,0.020041034,0.006865429,0,7892884492,UK pounds,US dollar,UK,USA
5021785800,07-10-2022,11:33:37,4395.54,0.047423982,0.006351531,0,4065028145,UK pounds,Euro,UK,Austria
ACC916086,21-07-2023,14:21:33,14244.70407,0.547194304,0.9941585,1,ACC194917,UK pounds,Naira,Japan,USA
612774440,07-10-2022,15:33:07,411.35,0.021575264,0.031326935,0,111799929,UK pounds,UK pounds,UK,UK
6930654029,07-10-2022,13:46:03,4019.39,0.015060299,0.009895396,0,9416949366,UK pounds,UK pounds,UK,UK
1491989064,07-10-2022,15:21:37,7247.86,0.016765626,0.005240316,0,3755103279,UK pounds,UK pounds,UK,UK
703647888,07-10-2022,13:03:21,19928.21,0.011108279,0.004463604,0,1431561040,UK pounds,UK pounds,UK,UK
ACC173419,08-03-2023,06:12:27,-842.3117559,0.41814419,0.9959627,1,ACC724704,UK pounds,UK pounds,UK,India
ACC432808,01-09-2023,02:32:26,6256.51372,0.344135634,0.9958331,1,ACC666853,UK pounds,UK pounds,UK,Mexico
1958294737,07-10-2022,13:20:52,7593.78,0.005865799,0.004462909,0,1493436023,UK pounds,UK pounds,UK,UK
4121324384,07-10-2022,14:56:18,18300.7,0.124493646,0.008111266,0,8777101435,Euro,UK pounds,Spain,UK
5544372349,07-10-2022,13:50:21,12295.1,0.012653824,0.004463604,0,621060264,UK pounds,UK pounds,UK,UK
ACC996229,05-07-2023,04:14:28,-7714.333641,0.373457408,0.9950434,1,ACC883018,Yen,Naira,UK,UK
9481318728,07-10-2022,13:51:06,8737.64,0.007622026,0.004462909,0,4270865741,UK pounds,UK pounds,UK,UK
8389148416,07-10-2022,14:26:36,7975.88,0.00934344,0.00459632,0,66319223,UK pounds,UK pounds,UK,UK
2527100295,07-10-2022,12:10:10,1584.41,0.036874387,0.025575813,0,8375121355,UK pounds,UK pounds,UK,UK
6116657264,07-10-2022,11:02:56,11436.95,0.019407459,0.004463604,0,578267324,UK pounds,UK pounds,UK,UK
9734083970,07-10-2022,16:22:57,13877.22,0.017521569,0.005646099,0,6917865488,UK pounds,UK pounds,UK,UK
ACC997155,21-12-2023,02:24:45,-407.4687102,0.43821407,0.9952434,1,ACC999031,Yen,US dollar,UK,UK
4121324384,07-10-2022,16:48:56,10944.35,0.10332935,0.00949283,0,8135174919,Euro,UK pounds,Spain,UK
7148994883,07-10-2022,11:52:47,15.74,0.019751377,0.009890963,0,8167867204,UK pounds,UK pounds,UK,UK
1749781869,07-10-2022,14:37:25,5080.21,0.244307708,0.007100979,0,9462116534,Euro,UK pounds,France,UK
7421451752,07-10-2022,16:20:41,4801.11,0.014975817,0.005523311,0,2376022691,UK pounds,UK pounds,UK,UK
7184500613,07-10-2022,11:25:42,4499.97,0.00986996,0.00599221,0,6852801514,UK pounds,UK pounds,UK,UK
ACC172877,27-07-2022,19:08:44,2092.549786,0.436573868,0.99284524,1,ACC923424,Yen,Mexican Peso,UK,USA
5534307473,07-10-2022,11:27:49,5501.15,0.010201819,0.004462909,0,409707192,UK pounds,UK pounds,UK,UK
ACC882791,19-01-2022,08:10:50,2142.885217,0.714410827,0.98956525,1,ACC212608,UK pounds,Indian rupee,Japan,UK
251879181,07-10-2022,12:04:21,793.39,0.02909795,0.031326935,0,389536150,UK pounds,UK pounds,UK,UK
2921941084,07-10-2022,15:13:40,1144.09,0.007854702,0.022728315,0,2978297078,UK pounds,UK pounds,UK,UK
182676947,07-10-2022,13:39:51,5567.63,0.006464018,0.012137755,0,2076831887,UK pounds,UK pounds,UK,UK
1484950116,07-10-2022,13:03:19,249.76,0.032115968,0.00599221,0,2826369480,UK pounds,UK pounds,UK,UK
ACC312477,20-04-2022,23:26:13,-413.7272148,0.267491542,0.9889571,1,ACC930338,UK pounds,UK pounds,UK,UK
5021785800,07-10-2022,16:03:22,5679,0.013529841,0.005638443,0,3167188969,UK pounds,UK pounds,UK,UK
ACC187053,01-01-2022,06:08:50,4920.062143,0.294128474,0.9960238,1,ACC452755,UK pounds,UK pounds,UK,UK
4652896235,07-10-2022,14:07:06,5836.77,0.022648733,0.004463604,0,7080357663,UK pounds,UK pounds,UK,UK
1057924522,07-10-2022,13:09:02,73.82,0.029853756,0.034243464,0,8704654367,UK pounds,UK pounds,UK,UK
ACC523636,29-08-2022,15:37:19,-4913.064238,0.299016664,0.9950127,1,ACC126388,UK pounds,Naira,UK,UK
5793150429,07-10-2022,14:38:55,15598.82,0.012522745,0.004658967,0,5466123934,UK pounds,UK pounds,UK,UK
3930127189,07-10-2022,15:19:57,19835.09,0.028721841,0.004658967,0,3220735304,UK pounds,UK pounds,UK,UK
3614082527,07-10-2022,14:50:35,13172.21,0.00761399,0.005240316,0,219930770,UK pounds,UK pounds,UK,UK
ACC162452,11-12-2023,20:43:50,-2473.073124,0.233939477,0.99642795,1,ACC961246,UK pounds,UK pounds,UK,UK
3556772030,07-10-2022,11:26:19,8647.35,0.00693856,0.004802258,0,409707192,UK pounds,UK pounds,UK,UK
9231706301,07-10-2022,13:56:25,3442.67,0.024047828,0.00599221,0,1496063415,UK pounds,UK pounds,UK,UK
ACC161788,08-08-2023,23:11:47,-3054.973391,0.344627746,0.99539006,1,ACC341149,UK pounds,Indian rupee,UK,USA
8456279067,07-10-2022,15:58:27,28340.42,0.01788387,0.007480173,0,4629995866,UK pounds,UK pounds,UK,UK
ACC416109,09-04-2023,22:25:23,4927.170626,0.376846977,0.99539006,1,ACC857221,UK pounds,Indian rupee,UK,USA
ACC224218,11-05-2023,22:20:18,-3659.102216,0.29021894,0.9840587,1,ACC961185,UK pounds,Mexican Peso,UK,Mexico
ACC825817,16-10-2022,23:52:55,2916.103848,0.437583761,0.98935425,1,ACC919392,UK pounds,UK pounds,Japan,UK
1915450576,07-10-2022,16:16:30,12232.37,0.018383588,0.005240316,0,4788192514,UK pounds,UK pounds,UK,UK
4883335294,07-10-2022,15:06:13,8838.17,0.028873077,0.005480233,0,1615861082,UK pounds,UK pounds,UK,UK
6479129314,07-10-2022,13:30:22,281.2,0.010713562,0.015249044,0,779444026,UK pounds,UK pounds,UK,UK
6086421020,07-10-2022,13:00:40,8218.75,0.006290332,0.0051613,0,8785037379,UK pounds,UK pounds,UK,UK
ACC572632,17-08-2022,05:41:46,6941.44314,0.580200956,0.9524193,1,ACC682105,UK pounds,Indian rupee,Japan,USA
6070936942,07-10-2022,10:59:59,442.7,0.138982727,0.050845634,0,6655467533,Naira,UK pounds,Nigeria,UK
9534729015,07-10-2022,14:58:08,7272.75,0.02365035,0.005514489,0,2552940134,UK pounds,UK pounds,UK,UK
ACC193940,18-03-2023,23:16:36,-1776.9006,0.425547768,0.9940765,1,ACC911790,UK pounds,UK pounds,UK,UK
ACC411642,08-11-2023,21:28:26,-2010.124075,0.213898996,0.9958942,1,ACC516063,UK pounds,Naira,UK,UK
9710671800,07-10-2022,13:49:43,1996.48,0.011958228,0.012137755,0,3250134160,UK pounds,UK pounds,UK,UK
8734399994,07-10-2022,14:50:50,169.41,0.0104848,0.009890963,0,4445539746,UK pounds,UK pounds,UK,UK
6577066451,07-10-2022,16:22:05,5278.99,0.051226706,0.008643949,0,4143157809,UK pounds,UK pounds,UK,UK
2671456948,07-10-2022,14:02:03,9594.74,0.018675493,0.004463604,0,8673917867,UK pounds,UK pounds,UK,UK
ACC163251,17-12-2023,20:04:31,2727.663892,0.230824477,0.99642795,1,ACC932684,UK pounds,UK pounds,UK,UK
6086421020,07-10-2022,12:50:53,8283.13,0.004243192,0.005240316,0,8785037379,UK pounds,UK pounds,UK,UK
6404844146,07-10-2022,10:42:45,6731.23,0.009332395,0.004802258,0,5628674969,UK pounds,UK pounds,UK,UK
ACC790750,27-09-2022,16:09:41,11211.62438,0.462755349,0.9659988,1,ACC991672,UK pounds,UK pounds,Japan,UK
ACC820149,21-11-2023,12:54:33,2230.579623,0.293461688,0.9941309,1,ACC860602,UK pounds,Naira,UK,India
3452564030,07-10-2022,11:45:20,2126.67,0.01133517,0.015409988,0,7347079105,UK pounds,UK pounds,UK,UK
4939108392,07-10-2022,15:46:34,1773.18,0.006601816,0.010285437,0,9316287776,UK pounds,UK pounds,UK,UK
7265939388,07-10-2022,13:42:48,4145.26,0.008160457,0.014828688,0,9697997080,UK pounds,UK pounds,UK,UK
7432227017,07-10-2022,15:19:53,784.66,0.027015158,0.031326935,0,7294133906,UK pounds,UK pounds,UK,UK
5311089132,07-10-2022,13:13:36,4675,0.008870298,0.14464326,0,3116345888,UK pounds,UK pounds,UK,UK
7602828733,07-10-2022,16:54:14,25175.47,0.029870346,0.015868854,0,120776066,UK pounds,UK pounds,UK,UK
ACC413121,14-04-2023,06:37:51,3070.766779,0.333442042,0.99574584,1,ACC821982,UK pounds,UK pounds,UK,Nigeria
4652896235,07-10-2022,11:39:20,5823.52,0.026091456,0.004658967,0,7080357663,UK pounds,UK pounds,UK,UK
327609046,07-10-2022,15:56:14,24990.24,0.030637534,0.00474942,0,6223365730,UK pounds,UK pounds,UK,UK
139659700,07-10-2022,14:39:53,19005.89,0.012821622,0.020079654,0,7207570617,UK pounds,UK pounds,UK,UK
2832385272,07-10-2022,12:57:48,8964.13,0.146677532,0.008755761,0,2138505015,UK pounds,Dirham,UK,UAE
ACC271691,01-12-2022,17:30:35,13514.69965,0.055319769,0.8208061,1,ACC227775,UK pounds,UK pounds,UK,UK
4723297015,07-10-2022,13:36:15,17224.43,0.004607819,0.007018445,0,427988865,UK pounds,UK pounds,UK,UK
2671456948,07-10-2022,15:20:52,9575.54,0.008538357,0.004802258,0,8673917867,UK pounds,UK pounds,UK,UK
4651195630,07-10-2022,14:13:11,2738.52,0.125694945,0.011319794,0,8354178595,UK pounds,Albanian lek,UK,Albania
6380185082,07-10-2022,11:37:38,4544.74,0.012402055,0.00737329,0,1316458123,UK pounds,Mexican Peso,UK,Mexico
9165074186,07-10-2022,12:15:21,7366.05,0.031915342,0.004703385,0,3695545812,UK pounds,UK pounds,UK,UK
2797271466,07-10-2022,16:13:59,7574.87,0.024724201,0.005240316,0,7981094247,UK pounds,UK pounds,UK,UK
3443340463,07-10-2022,11:11:03,1562.4,0.047155837,0.010272916,0,7230775790,UK pounds,UK pounds,UK,UK
ACC696067,27-07-2022,00:29:55,-715.0168807,0.494416338,0.9880945,1,ACC573669,UK pounds,UK pounds,UK,India
8413340671,07-10-2022,12:25:33,6721.24,0.121811381,0.008355222,0,2138505015,UK pounds,Dirham,UK,UAE
4017446984,07-10-2022,13:45:16,5338.43,0.004798497,0.00599221,0,7862735091,UK pounds,UK pounds,UK,UK
2365007895,07-10-2022,12:26:56,9114.04,0.021010555,0.005523311,0,9797294707,UK pounds,UK pounds,UK,UK
7669236826,07-10-2022,12:10:24,6985.6,0.017088426,0.00459632,0,3794172311,UK pounds,UK pounds,UK,UK
8833432025,07-10-2022,15:51:01,8724.24,0.014111605,0.006381475,0,4803642115,UK pounds,UK pounds,UK,UK
ACC340163,08-01-2023,00:39:19,-853.8005605,0.806534149,0.9892259,1,ACC229352,UK pounds,UK pounds,Japan,UK
ACC524388,14-11-2022,23:41:50,5837.811196,0.258981098,0.98811066,1,ACC295933,Yen,Naira,UK,UK
ACC224897,19-07-2022,15:26:13,10408.91835,0.159106735,0.99171937,1,ACC745019,UK pounds,Mexican Peso,UK,UK
602348327,07-10-2022,16:19:03,7510,0.10161254,0.009729262,0,6034997194,Euro,UK pounds,Spain,UK
1843365823,07-10-2022,16:07:04,9133.78,0.049018521,0.004658967,0,5466123934,UK pounds,UK pounds,UK,UK
7438507951,07-10-2022,12:44:48,18943.66,0.009590953,0.004802258,0,3220735304,UK pounds,UK pounds,UK,UK
2365007895,07-10-2022,13:31:35,9105.05,0.016096679,0.005646099,0,9797294707,UK pounds,UK pounds,UK,UK
6307900258,07-10-2022,11:39:08,1140.92,0.016586793,0.005480233,0,2688676847,UK pounds,UK pounds,UK,UK
9734083970,07-10-2022,12:07:56,7254.49,0.011643191,0.005240316,0,7577540230,UK pounds,UK pounds,UK,UK
7272590974,07-10-2022,14:46:49,101.88,0.029743879,0.025575813,0,4826242662,UK pounds,UK pounds,UK,UK
8389148416,07-10-2022,14:17:20,8412.16,0.009216306,0.004463604,0,3487686607,UK pounds,UK pounds,UK,UK
ACC203237,25-11-2022,02:04:04,-4133.093686,0.332646394,0.9602862,1,ACC607863,UK pounds,Mexican Peso,UK,Nigeria
2438139688,07-10-2022,16:53:54,98.5,0.030540022,0.009890963,0,4538735708,UK pounds,UK pounds,UK,UK
ACC368742,18-05-2022,19:34:34,-1213.350368,0.161010253,0.98858726,1,ACC694320,UK pounds,US dollar,UK,USA
ACC710803,19-01-2023,17:16:02,59.9994748,0.406063801,0.9951532,1,ACC119351,UK pounds,US dollar,UK,UK
4038415588,07-10-2022,10:42:34,1915.77,0.012550071,0.012454093,0,1526868567,UK pounds,UK pounds,UK,UK
274239431,07-10-2022,15:40:40,2519.08,0.00794918,0.00671747,0,6635382937,UK pounds,UK pounds,UK,UK
7620822410,07-10-2022,15:14:46,1693.78,0.015785954,0.005125091,0,6760489230,UK pounds,UK pounds,UK,UK
7669236826,07-10-2022,13:18:14,6931.91,0.035977001,0.0066156,0,3794172311,UK pounds,UK pounds,UK,UK
6456964355,07-10-2022,16:41:33,5718.59,0.028871967,0.005101374,0,6646502650,UK pounds,Euro,UK,France
ACC717879,16-06-2023,01:20:27,9736.743806,0.526186617,0.9933954,1,ACC345274,Yen,Mexican Peso,UK,Mexico
ACC610456,16-06-2022,15:33:29,-1634.707863,0.201956857,0.9947184,1,ACC503118,UK pounds,Indian rupee,UK,India
7758268667,07-10-2022,12:31:22,17071.37,0.011852047,0.05352343,0,9609750441,UK pounds,Naira,UK,Nigeria
ACC902145,31-05-2023,04:35:18,12569.6759,0.568151116,0.9958753,1,ACC198218,UK pounds,Mexican Peso,UK,UK
8922789922,07-10-2022,15:43:15,668.75,0.012233267,0.006677709,0,854639683,UK pounds,UK pounds,UK,UK
ACC919800,21-09-2023,04:35:50,14866.95909,0.366229356,0.9951356,1,ACC973801,Yen,UK pounds,UK,UK
2667904128,07-10-2022,11:13:14,8351.66,0.022663371,0.009085286,0,444750223,UK pounds,UK pounds,UK,UK
2365007895,07-10-2022,15:20:23,6840.42,0.020714713,0.005514489,0,8015553278,UK pounds,UK pounds,UK,UK
7421451752,07-10-2022,16:05:02,12446.8,0.013791811,0.005240316,0,4009702480,UK pounds,UK pounds,UK,UK
2770508300,07-10-2022,16:53:55,219.57,0.034959894,0.011766742,0,4477647655,UK pounds,UK pounds,UK,UK
8452626567,07-10-2022,11:33:58,12349.37,0.014571093,0.017660076,0,8480920549,UK pounds,UK pounds,UK,UK
4024921053,07-10-2022,12:39:02,7014.92,0.014876142,0.004463604,0,1431561040,UK pounds,UK pounds,UK,UK
9162887426,07-10-2022,16:31:44,5238.3,0.015114261,0.004463604,0,7160736915,UK pounds,UK pounds,UK,UK
7494507251,07-10-2022,11:04:45,6749.11,0.025217999,0.005731273,0,8822137236,UK pounds,UK pounds,UK,UK
8813806690,07-10-2022,11:04:08,10140.98,0.018273569,0.004463604,0,5708936901,UK pounds,UK pounds,UK,UK
527923824,07-10-2022,15:59:26,5990.93,0.010910967,0.004463604,0,8678802420,UK pounds,UK pounds,UK,UK
5793150429,07-10-2022,12:34:06,15340.92,0.014877191,0.004462909,0,5466123934,UK pounds,UK pounds,UK,UK
3519006611,07-10-2022,14:57:05,8125.01,0.016885461,0.005480233,0,9505587113,UK pounds,UK pounds,UK,UK
2375869731,07-10-2022,12:21:21,942.18,0.03181184,0.026045822,0,8737013850,UK pounds,UK pounds,UK,UK
ACC254800,24-03-2022,07:49:32,-6218.645532,0.342872745,0.9960198,1,ACC720028,UK pounds,US dollar,UK,UK
8456279067,07-10-2022,10:46:33,11174.79,0.00983868,0.005118115,0,330109509,UK pounds,UK pounds,UK,UK
ACC677575,08-07-2023,10:37:04,-4782.064603,0.180904672,0.9958662,1,ACC590296,UK pounds,UK pounds,UK,UK
1304411851,07-10-2022,11:48:18,10589.87,0.00758422,0.004462909,0,5708936901,UK pounds,UK pounds,UK,UK
ACC817900,28-10-2022,11:12:06,6896.716018,0.220769583,0.9906963,1,ACC638054,UK pounds,UK pounds,UK,UK
3497124400,07-10-2022,11:07:33,5485.08,0.02495689,0.005086454,0,7805822905,UK pounds,UK pounds,UK,UK
5083667611,07-10-2022,13:44:00,20841.73,0.055563622,0.005101374,0,6646502650,UK pounds,Euro,UK,France
1738940565,07-10-2022,10:47:10,21084,0.02614071,0.004463604,0,409707192,UK pounds,UK pounds,UK,UK
2428139588,07-10-2022,16:28:36,962.67,0.008536417,0.015249044,0,4012834813,UK pounds,UK pounds,UK,UK
5906035370,07-10-2022,12:36:59,12764.79,0.007016681,0.004802258,0,5363117119,UK pounds,UK pounds,UK,UK
ACC408444,03-09-2023,04:43:33,-895.761415,0.200164187,0.9958918,1,ACC240109,UK pounds,UK pounds,UK,UK
2203595646,07-10-2022,14:17:23,45.38,0.017026635,0.012533614,0,1323075232,UK pounds,UK pounds,UK,UK
ACC988805,08-12-2022,13:55:41,10681.50408,0.058203514,0.99144816,1,ACC120723,UK pounds,Naira,UK,UK
3861925099,07-10-2022,11:35:00,709.01,0.025944907,0.00599221,0,5501242883,UK pounds,UK pounds,UK,UK
2743924090,07-10-2022,16:00:21,923.8,0.035481641,0.005480233,0,8518348928,UK pounds,UK pounds,UK,UK
5804227223,07-10-2022,11:42:47,1823.91,0.009007885,0.009353305,0,7047814082,UK pounds,UK pounds,UK,UK
5946851867,07-10-2022,14:17:58,9433.88,0.022892813,0.05976383,0,6704415745,UK pounds,UK pounds,UK,UK
4155741052,07-10-2022,12:48:54,4124.6,0.03059807,0.9174661,0,4057292713,UK pounds,UK pounds,UK,UK
4652896235,07-10-2022,14:54:53,5821.66,0.009963885,0.004802258,0,7080357663,UK pounds,UK pounds,UK,UK
ACC919243,26-12-2023,19:35:43,1140.775857,0.339283534,0.99515426,1,ACC723880,UK pounds,US dollar,UK,UK
ACC842659,21-05-2022,13:56:02,1012.606942,0.350542549,0.99388874,1,ACC223197,Yen,Mexican Peso,UK,UK
ACC848381,16-02-2023,00:16:40,-4201.969029,0.558495842,0.9915753,1,ACC376419,UK pounds,Indian rupee,UK,UK
2446473392,07-10-2022,11:52:05,500.46,0.035948052,0.038116712,0,9746717132,UK pounds,UK pounds,UK,UK
5931916555,07-10-2022,12:53:40,460.88,0.012696702,0.015868854,0,1086488027,UK pounds,UK pounds,UK,UK
1074756171,07-10-2022,15:48:43,954.19,0.021469367,0.027984489,0,6312226836,UK pounds,UK pounds,UK,UK
ACC396766,19-11-2022,12:23:35,8523.246494,0.212652455,0.9891802,1,ACC623367,UK pounds,UK pounds,UK,India
3577199472,07-10-2022,14:32:48,1573.29,0.012653961,0.005480233,0,7228623549,UK pounds,UK pounds,UK,UK
8902170280,07-10-2022,15:08:02,6681.59,0.014538342,0.015868854,0,4120394469,UK pounds,UK pounds,UK,UK
ACC412396,17-09-2022,18:14:07,315.4632644,0.376169226,0.9584145,1,ACC815813,UK pounds,US dollar,Japan,UK
ACC197044,17-04-2023,18:01:49,-1113.335797,0.296047373,0.99636793,1,ACC545974,UK pounds,UK pounds,UK,USA
6615382865,07-10-2022,11:57:11,22134.2,0.035875578,0.02654387,0,5143381717,UK pounds,UK pounds,UK,UK
675669049,07-10-2022,12:54:40,7285.78,0.010995387,0.0051613,0,4348868412,UK pounds,UK pounds,UK,UK
1426850668,07-10-2022,12:50:55,3008.31,0.016025405,0.015868854,0,3350955567,UK pounds,UK pounds,UK,UK
1030692910,07-10-2022,16:14:36,4535.44,0.091158388,0.014071021,0,5539904419,Pakistani rupee,UK pounds,Pakistan,UK
2221264130,07-10-2022,14:36:07,350.76,0.007138377,0.013205792,0,4517930849,UK pounds,UK pounds,UK,UK
ACC704066,20-12-2022,06:19:30,11850.94036,0.191731681,0.96445304,1,ACC636774,UK pounds,Mexican Peso,UK,Nigeria
ACC255123,21-08-2022,05:04:41,126.8249402,0.275013903,0.991492,1,ACC354259,UK pounds,UK pounds,UK,Nigeria
944098747,07-10-2022,12:12:30,15010.59,0.012167045,0.005480233,0,1193564264,UK pounds,UK pounds,UK,UK
ACC182428,25-07-2023,06:44:12,8557.5705,0.328968513,0.9958942,1,ACC176256,UK pounds,UK pounds,UK,UK
5262790133,07-10-2022,11:39:01,435.62,0.190672863,0.022470143,0,7708979254,UK pounds,Dirham,UK,UAE
ACC718332,15-08-2023,04:20:00,-5174.158548,0.288763594,0.9957535,1,ACC976199,UK pounds,UK pounds,UK,Nigeria
5721663358,07-10-2022,16:45:29,101.71,0.014915399,0.00599221,0,9396153063,UK pounds,UK pounds,UK,UK
3112884770,07-10-2022,12:00:40,1956.97,0.021530719,0.005086454,0,8907367612,UK pounds,UK pounds,UK,UK
398847987,07-10-2022,13:03:53,13308.63,0.042194263,0.00737329,0,6953672776,UK pounds,Mexican Peso,UK,Mexico
ACC556081,03-06-2022,08:11:30,-2147.121352,0.449747719,0.8783277,1,ACC930226,UK pounds,Mexican Peso,Japan,Nigeria
9987846938,07-10-2022,10:49:26,1738.31,0.011441296,0.012137755,0,3678607748,UK pounds,UK pounds,UK,UK
3510078932,07-10-2022,14:33:56,5913.35,0.035307583,0.006351531,0,823626823,UK pounds,Euro,UK,Netherlands
2365007895,07-10-2022,12:20:52,6925.37,0.019910531,0.005514489,0,8015553278,UK pounds,UK pounds,UK,UK
ACC851871,18-04-2022,20:18:40,461.6481888,0.223151976,0.9960238,1,ACC298602,UK pounds,UK pounds,UK,UK
7758268667,07-10-2022,14:20:48,7269.61,0.009221664,0.00459632,0,7778416970,UK pounds,UK pounds,UK,UK
6380185082,07-10-2022,14:12:58,4601.99,0.035632648,0.00737329,0,1316458123,UK pounds,Mexican Peso,UK,Mexico
7850749183,07-10-2022,16:15:23,9900,0.026831406,0.004983719,0,4904627363,UK pounds,UK pounds,UK,UK
2053677541,07-10-2022,15:19:02,39.57,0.027103687,0.004983719,0,2713845584,UK pounds,UK pounds,UK,UK
ACC254768,16-10-2022,04:01:10,-3026.487636,0.16032713,0.9438984,1,ACC714398,UK pounds,US dollar,UK,UK
8793643150,07-10-2022,15:49:31,8558.39,0.033783771,0.008485239,0,2570862071,UK pounds,UK pounds,UK,UK
3146144627,07-10-2022,15:49:48,9748.29,0.013948441,0.004658967,0,8352571580,UK pounds,UK pounds,UK,UK
ACC388021,29-09-2022,19:22:38,8033.226832,0.383470976,0.99231356,1,ACC940875,UK pounds,UK pounds,UK,Mexico
423981011,07-10-2022,12:11:55,5820.28,0.021928439,0.017660076,0,5266807955,UK pounds,UK pounds,UK,UK
6436958188,07-10-2022,13:01:50,1248.64,0.017355616,0.005658172,0,7362490129,UK pounds,UK pounds,UK,UK
198403508,07-10-2022,15:48:49,4570.78,0.036368607,0.0078414,0,1316458123,UK pounds,Mexican Peso,UK,Mexico
ACC801715,01-07-2023,03:17:02,-29.03538591,0.373854708,0.9879447,1,ACC791758,UK pounds,Mexican Peso,UK,UK
7700588772,07-10-2022,11:41:06,6527.78,0.007306648,0.004462909,0,9105769228,UK pounds,UK pounds,UK,UK
6030262254,07-10-2022,15:40:08,4153.37,0.025016928,0.009895396,0,8681517024,UK pounds,UK pounds,UK,UK
ACC753851,02-05-2023,00:37:36,-2878.195349,0.414058227,0.99574584,1,ACC557912,UK pounds,UK pounds,UK,Nigeria
ACC513640,13-04-2022,08:27:07,-3950.697753,0.162359971,0.9957333,1,ACC259546,UK pounds,US dollar,UK,UK
5236993473,07-10-2022,14:51:33,14759.5,0.005037331,0.012454093,0,9405594642,UK pounds,UK pounds,UK,UK
ACC909626,19-07-2023,18:10:43,4243.56367,0.26999503,0.9958662,1,ACC211151,UK pounds,UK pounds,UK,UK
9685260844,07-10-2022,15:32:34,2834.41,0.005884144,0.016622499,0,5093996090,UK pounds,UK pounds,UK,UK
ACC637497,08-12-2022,10:13:53,-199.0475711,0.356290054,0.9958181,1,ACC335153,UK pounds,UK pounds,Japan,UK
5396748228,07-10-2022,14:55:41,24999.47,0.012720146,0.004462909,0,9105769228,UK pounds,UK pounds,UK,UK
ACC556605,30-01-2023,08:48:04,-1013.486714,0.969968388,0.9876351,1,ACC113200,UK pounds,UK pounds,Japan,Mexico
287305149,07-10-2022,10:35:20,14328.44,0.019829057,0.017956244,0,4404767002,UK pounds,UK pounds,UK,UK
3510078932,07-10-2022,14:31:49,15791.8,0.010626516,0.005646099,0,6544532856,UK pounds,UK pounds,UK,UK
4926331344,07-10-2022,15:51:45,90.77,0.012323426,0.009890263,0,9683191633,UK pounds,UK pounds,UK,UK
ACC429999,06-06-2023,23:38:14,-5827.143861,0.319133622,0.9955577,1,ACC793254,UK pounds,Naira,UK,Mexico
503970939,07-10-2022,14:18:13,2622.87,0.014751799,0.00599221,0,1302233145,UK pounds,UK pounds,UK,UK
ACC733574,21-12-2022,00:40:53,1185.928457,0.354745245,0.9740757,1,ACC733871,Yen,UK pounds,UK,USA
ACC114565,20-06-2022,14:16:49,7331.640338,0.137985699,0.88373584,1,ACC276754,UK pounds,UK pounds,UK,UK
